P10515	ENSG00000150768	DLAT	106.2	106.1	108.2	97.4	99.2	80.1	97.5	92.6	102.1	105.3	107	99.3	80.5	98.8	100.2	104.3	109.3	112.2	97	78.2	95.9	112.6	104.8	110.9	109.3	90.3	80.7	124.9	99.3	106.1	99.1	90.1	79	119.1	91.1	94.8	94.5	74.5	76.6	99.8
Q8WWB5	ENSG00000150773	PIH1D2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9Y5J9	ENSG00000150779	TIMM8B	51.2	99.2	112.4	140.5	81.6	78.1	132	66.8	102.1	117.4	142	70.1	73.2	131.3	36.6	143.2	98.7	133	67.9	78.7	129.9	34.3	117	123.5	118.1	73	79.3	16.5	111.8	121.4	118.1	67.3	71	120.2	101.8	135.1	128.7	70	83	150.7
O14521	ENSG00000204370	SDHD	NA	NA	NA	NA	NA	NA	NA	71.3	79.4	119.9	107.9	108.1	67.3	95.1	92.3	81.8	90.7	358.6	78.8	66.6	55.7	176	94.3	112.4	107	101.4	82.7	NA	NA	NA	NA	NA	NA	NA	86.5	91.7	157.3	99.4	124.1	125.9
Q14116	ENSG00000150782	IL18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P13591	ENSG00000149294	NCAM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9H892	ENSG00000149292	TTC12	48.2	108	104	97.7	107.7	106.3	105.8	77.2	106.2	84.3	99.6	113.7	97	83.4	67.3	111.9	104.3	95.4	106.8	98.6	101.5	NA	NA	NA	NA	NA	NA	65	103.4	109.3	100.9	98.4	98.1	100.7	111	109	107.1	105.3	103.3	111.3
Q8NFD2	ENSG00000170209	ANKK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O43264	ENSG00000086827	ZW10	45	110.2	105	101.3	113.2	104.5	103	37.8	99.5	98.5	105.6	112.4	105	112.8	42.3	108.3	102.1	97.5	108.4	102.7	108.2	42.4	106.7	106.3	112.6	98.9	98.3	43.4	102.4	106.9	107.2	90.2	98.3	104.2	99.7	97.6	95.8	94.2	92.9	96
Q96RU2	ENSG00000048028	USP28	27.7	110.9	91.2	93.7	90.5	115	128.4	32.8	97	100.1	110.6	100.8	107.7	129.6	17.1	102.4	95.4	116.3	92.9	104.6	123.9	33.4	117.6	68.8	108.1	104.2	116.8	23.7	106.8	101.6	107.1	110.1	121.6	100.1	101.3	108.1	109.1	95.8	102.5	102.7
Q05516	ENSG00000109906	ZBTB16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	115.9	158.4	94.6	95.7	111.1	147.2	69.2	NA	NA	NA	NA	NA	NA
Q9Y580	ENSG00000076053	RBM7	89.1	94	95.4	103.2	113.6	97.4	98.8	138.1	108.8	108.1	75.5	131.7	83.3	70.4	77.3	104.8	100.7	86.1	121.4	104	92.5	69.7	114	103.7	103.5	104.6	101.9	74	93.4	103.2	103.5	103.6	113	88.1	103.7	99.1	106.4	101	103.8	90.4
Q9Y3B8	ENSG00000076043	REXO2	66.4	97.7	104.9	96.4	116.5	119.3	100.9	64.9	101.4	96	95.2	104.2	133.3	90.6	64	97.9	102.1	103.8	117.5	131.7	103.3	44.3	95.7	96.4	96.7	132.9	142.5	68.5	105.9	104	100	131.3	125.2	78.3	91.2	91.1	81.6	116	102.2	74
Q9BY67	ENSG00000182985	CADM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BRD0	ENSG00000137656	BUD13	57.6	97.4	99.3	101.1	106.7	107.6	109	68	90.3	86.3	112.7	103.8	85.1	114.3	66.2	103.9	103.9	95.3	104.4	104	100.9	52.1	100.6	98	113.5	111.5	97.3	72.1	103.6	105.5	100.1	98.9	97.3	106.3	105.1	101.3	102.1	94	101.6	100.3
O75312	ENSG00000109917	ZPR1	52.8	98.4	104.2	109.7	110.2	100.7	117.4	61.4	94.7	96.2	101.2	112.4	98.4	112.5	49.5	112.9	102.8	100.1	110.5	101.9	112.3	43.1	101.6	107.9	109.1	117.7	100.3	49.9	103.9	109	102.6	110.8	110.7	102.2	93.8	100.9	95.7	97	97.5	107.6
P06727	ENSG00000110244	APOA4	112.5	86	109.7	103.9	115.8	127.2	81.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P02656	ENSG00000110245	APOC3	47.5	106.1	132.2	142.2	106.7	93.9	64.9	82.7	71	81.5	93.6	107.1	113.8	106.1	14.1	114.5	106.1	123.3	134.1	86	92.9	136.1	68	123.7	109.7	80.6	75.1	110.3	68.9	101.8	97.6	70.7	70.1	158.8	130.5	131.2	142.2	47.4	98.3	158.8
P02647	ENSG00000118137	APOA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.9	104.3	87.3	129.6	113.5	81.3	98.6	168.6	86.9	49.2	95.2	48.5	73.2	202.8	87.7	106	77.4	87.2	75.5	103.3	50.4	52.8	50.7	54.3	55.3	58.6
Q9Y2K2	ENSG00000160584	SIK3	75.2	95	110.6	59.4	130.5	90.5	103.3	74	100.6	122.4	69	109.5	100.8	98.1	80.8	59.8	96.3	129.7	120.9	93.9	101.6	69.7	86.9	98.2	92.7	135	118.4	90.5	84.2	92.1	84.8	155.5	126.8	100.5	85.8	93.8	86.8	135.1	127.7	89
P68402	ENSG00000168092	PAFAH1B2	178.3	80	106.5	100.5	105.4	95.1	89.4	190.5	73.1	97.3	78.3	100.4	89.3	111.7	168.5	90.6	97.3	75.9	100.4	104.5	92.1	107.2	97.3	102.5	110.2	100	101.4	140.4	90.1	94.8	97.4	98	107.7	91.4	84	90	85.7	105.9	96.7	89
Q8NBJ9	ENSG00000149577	SIDT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	103.6	96.3	101.1	119.1	101	102.2	NA	NA	NA	NA	NA	NA	NA	105.2	101.1	74.1	83.8	103.4	125	NA	NA	NA	NA	NA	NA
Q01995	ENSG00000149591	TAGLN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q16549	ENSG00000160613	PCSK7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.8	111.4	110	124.7	98.4	96.9	68.4	NA	NA	NA	NA	NA	NA
Q8ND24	ENSG00000167257	RNF214	77.1	97.4	101.6	107.9	108.7	105.2	96.9	71.3	95.4	93.3	108.8	99	117.7	110.1	91.2	108.1	95	96.6	106.1	107.6	100	71.1	111.6	100.7	104.8	102.4	109.1	82.7	105.7	95.4	103.6	114.6	107.5	90.5	103.1	103	112.4	117.6	124.8	110.4
Q9UPV0	ENSG00000110274	CEP164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	141.2	98.2	95.2	83	95.7	87.5	92.3	NA	NA	NA	NA	NA	NA	176.5	78.8	78	77.4	167.2	114.5	72.1	114.3	78.8	102.2	128.4	106.7	77.9
Q8TD84	ENSG00000177103	DSCAML1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.5	104.3	110.8	142	93.9	82.7
Q13651	ENSG00000110324	IL10RA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86YT9	ENSG00000160593	JAML	24.9	86.6	73.8	204.8	107.8	146.4	70.8	51.9	92.5	89.5	152.4	114.4	95	97.8	28.7	193.5	95.7	64.8	114.3	137.7	85.4	37.9	91.4	73.1	130.7	115.6	153.1	20.2	88.9	81.6	139.4	90.8	160.8	96	88.7	76.2	135.9	104.1	121	104.2
O60487	ENSG00000149573	MPZL2	NA	105.3	92.5	184.4	78.8	159.5	88.6	NA	NA	NA	NA	NA	NA	NA	NA	169.8	108.4	99.5	83.2	136.3	81.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P07766	ENSG00000198851	CD3E	265.1	79.3	110.2	85.9	64.3	76.4	80.7	256.1	86.7	106.3	79.8	66.2	72.9	99.4	232.7	88.4	89.9	87.3	68.2	79.9	92.6	137.4	99.2	106.5	104.9	91.8	73.7	166.4	99.6	97.4	89.3	77.5	78.3	117.1	104.7	114.8	113.3	94.2	99.6	112.4
P04234	ENSG00000167286	CD3D	273.8	83.3	100.7	78.8	63.3	80.4	78.2	305.5	87	100.1	60.2	61.6	62	89.2	236.1	86.2	87.1	94	62.9	78	89.4	143.9	88.4	87.4	89.2	96	87.7	160.8	97.8	89.1	86.8	71.7	73.2	96.8	105.8	101	100.4	88.8	87.5	97.5
P09693	ENSG00000160654	CD3G	302.4	79.3	94.7	79.8	57.5	75.7	88.6	310.8	89.7	98	77.3	58.9	67.1	82.5	257.9	91.6	89.9	96.3	63.5	75.7	90.3	171.8	91.4	78.7	82	76.2	84.8	156	98.4	92.5	96.9	67.1	80.2	106.3	112.1	108.7	104.5	98.9	92	114.5
Q14139	ENSG00000110344	UBE4A	43.9	105.9	104.6	108	103.7	103.2	114.7	43	107.4	95.5	105.4	117.3	100.9	94.2	42.4	113.6	106.5	102.3	108.4	95.6	106.8	63.7	113.3	99	89.9	85	100.2	61.1	101.8	103.3	107.9	92.1	103.1	102.9	97.8	103.7	102.3	92.2	89	103.6
O75964	ENSG00000167283	ATP5L	109.1	111.8	103.3	100.5	94.2	89.2	85.6	96.8	109	108.3	102.9	119.5	86.4	85.7	83	102.7	106.8	112.8	104.8	88.7	94.3	117.1	94.1	101	87.2	87.6	89	128.1	97.9	97.7	106.4	94.6	83.7	103	88.1	90.6	96.2	82.2	94.2	86
Q03164	ENSG00000118058	KMT2A	142	97.3	102.3	92.8	82.3	102.8	91.7	120.7	96.5	102.6	95.4	102.7	90.3	91.7	118.5	98.8	96	85.6	90.2	105.5	94.4	85.2	101.8	89.3	108	100.2	102	83.1	96.2	105.7	106.2	87.7	105	89.9	107.6	109.1	115.5	100.5	111.2	97.9
A6NLP5	ENSG00000172425	TTC36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.6	84.2	95.2	100.6	115.7	133.9
Q9NQC8	ENSG00000118096	IFT46	72.9	81.8	113.2	92.4	171	84.3	90.7	NA	NA	NA	NA	NA	NA	NA	86.4	98.2	98.1	81.9	118.2	113.3	89.8	NA	NA	NA	NA	NA	NA	42.9	112.6	102	123.6	122.5	104.2	83.3	NA	NA	NA	NA	NA	NA
P48444	ENSG00000095139	ARCN1	80.8	98.8	101.7	104.7	101.7	107.2	107.4	75.3	107.1	99.7	112.2	101.9	106.1	93.1	90.5	106.7	101.6	90.1	101.2	107.4	100.9	81	100.9	95.3	102.6	105.7	97.1	73.9	100.7	100.6	103.1	101.9	107.7	97.6	95.9	94.7	97.2	100.9	91.4	93.9
Q86UU1	ENSG00000019144	PHLDB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P26196	ENSG00000110367	DDX6	84.5	97.9	97.7	104	112	111.3	99	75.8	97.1	98.9	103.4	115.9	112.3	98.5	89.9	103.6	101.3	82	119.4	115.3	98.2	74.3	98.6	105.7	104.1	107	105.5	88.3	101.2	99.8	103.6	96.5	101.1	93.3	95.8	101.7	96.9	101.5	97.8	88.7
P32302	ENSG00000160683	CXCR5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86UU0	ENSG00000186174	BCL9L	344.3	75	90.8	65.2	81.5	81.3	74.4	284	86.3	90.7	80.9	81.6	84.2	75	286	70.8	77.4	71.7	85.9	93.7	80.1	191.2	43.4	89.7	96.2	129.9	98	230.2	82.6	87.6	81.4	84.5	106.7	91.4	89.1	87.9	103.4	128.8	128.8	116
Q86UT8	ENSG00000186166	CCDC84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	115.2	93.3	99	99.5	101.4	98.8	115.3	NA	NA	NA	NA	NA	NA	98.7	89.9	81.4	115.5	93.5	138.2	86.8	NA	NA	NA	NA	NA	NA
P62851	ENSG00000118181	RPS25	59.8	109.3	95	100.4	102.2	106.3	110.2	91.7	105	99.4	102.8	104.1	94.6	90	75.7	108.4	110.1	105.4	105.7	101.6	96.1	64.1	113.3	104.4	102.5	86.3	94.5	59.4	106.4	109.4	118	89.4	86.1	96	85.5	100.9	85	82.3	70.4	81.3
Q9Y296	ENSG00000196655	TRAPPC4	153.1	87	99.7	103.7	88.9	82.9	88.4	141.7	99.1	102	102.1	83	105.9	110.7	137.8	106	90.9	89.7	77.5	88.6	103.7	105.7	96.7	96.2	96.9	105.6	93.8	108.4	98	96.3	96	98.1	104.6	95.3	105.9	106.8	113.1	115.2	118.7	119
Q9Y4L1	ENSG00000149428	HYOU1	65.1	103	119.7	118.6	99.8	91.6	95.2	64.5	108	113.1	117.6	98.5	97.8	88.4	50.6	122.3	105	124.9	94.1	90	93.2	69	103.2	104.7	103.8	105	99.7	71.8	103.4	105.3	103.9	100.1	94.8	102.5	100.7	110.9	107.7	102.1	100	94.5
Q9H270	ENSG00000160695	VPS11	161	92.9	95.4	79.8	92.2	96.1	91.9	131	94.5	107.8	84.6	94.1	88.2	112	166.2	87.4	95.4	96.4	90.8	92.1	90.8	143.3	91.2	105.4	92.5	114	87.4	152.3	92.2	92.5	90.4	93.9	94.8	98	104.4	99	105.6	105.1	108.2	103.2
O14523	ENSG00000172375	C2CD2L	149.7	91.8	112.4	84.2	104.7	79.4	103.6	131.8	88.9	106.9	89	109	66	122.5	111.8	80.1	87.1	205.2	90.7	80.5	100.7	NA	NA	NA	NA	NA	NA	77.6	100.3	98.4	90.7	105.2	98.4	129.3	100.5	121.3	98.8	97.5	123.9	138
Q86UT6	ENSG00000160703	NLRX1	169.9	99.1	94.3	86	83.8	75.3	102.4	150.8	81.8	111.6	108.3	99.4	78.6	97.4	154	89	95.5	90.7	86.5	85.2	104.1	141.8	35.5	157.1	119.8	106.8	93.1	139.9	87.9	95.6	93.2	96.7	97.7	108.7	103.9	108.5	107.8	104.1	115.1	116.5
P22681	ENSG00000110395	CBL	215.9	82.6	88.6	97.2	73.5	88.3	100.9	190.2	91.5	99.6	96	71.1	84.9	114.6	197.7	92	90.1	88.2	73.8	89.6	101.1	144.8	98.5	104.6	97	105.7	101.9	166.8	91.5	84.3	86.5	102.8	95.3	91.4	99	88.1	97.7	104.3	105.9	109.4
P43121	ENSG00000076706	MCAM	16.2	86.9	90.8	101.4	205.5	124.8	84.2	47.9	57	73.3	81.3	241.7	102.3	138.8	7	84.9	91	83.1	220.3	144.5	85.6	24.3	111	84.3	98.6	178.1	127.7	24	97.1	95.7	91.5	210.8	152.8	74.1	98.7	90.7	83.3	170.4	153.6	78.4
Q9BY78	ENSG00000173456	RNF26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P04216	ENSG00000154096	THY1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	190.9	90.7	107.8	122.1	163.9	68.4	NA	NA	NA	NA	NA	NA	NA	105.2	76.7	265.1	24.7	50.6	41.6	NA	NA	NA	NA	NA	NA
Q15223	ENSG00000110400	NECTIN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.2	84.9	150.4	NA	162.8	90.6	NA	NA	NA	NA	NA	NA
Q9NZN5	ENSG00000196914	ARHGEF12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	94.2	90.6	75.1	121.9	124.2	116.5	NA	NA	NA	NA	NA	NA	57.9	85.5	90.7	95.5	120.1	120.5	98.2	101	107.8	69	155.3	124.7	106.8
Q5QJ74	ENSG00000154114	TBCEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189.6	84.8	92.8	82	93.4	87.4	104.4	NA	NA	NA	NA	NA	NA	145.6	97.3	87.9	87	126.3	98.8	113.9	115	75.3	119.6	110.4	149.4	130.1
O75443	ENSG00000109927	TECTA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O75845	ENSG00000109929	SC5D	36.4	108.5	118.1	99.3	95.6	93	127.9	NA	NA	NA	NA	NA	NA	NA	38.3	93.5	97.5	139.9	101.4	94.7	118.1	NA	NA	NA	NA	NA	NA	31.3	100.1	115.6	110.3	92.2	94.2	118.9	110.8	137.6	109.2	99.7	99.2	105.6
Q92673	ENSG00000137642	SORL1	175.2	78.5	92.4	104.7	119.9	78.2	62.2	102.2	94.2	105.6	146.8	122.1	76.1	80.1	162	121.9	88.8	81.9	111.2	78.2	87.3	150.1	100.5	78.1	97.4	107.3	55.7	117.6	105	87.5	115.7	82.1	79.5	76.8	112.4	90.3	120.8	87.9	98.2	80
Q8TF42	ENSG00000154127	UBASH3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	498.8	42.8	80	53.2	62.2	70	55.1	601.9	50.8	26.2	49.1	42.1	22.7	460.7	65.7	61	47.3	62.5	69.5	78.5	111.6	92.8	95	114.7	108.4	108.8
P11142	ENSG00000109971	HSPA8	57	110.3	95.9	115.7	103.6	107.5	105.5	54.6	107.5	94.5	116.7	99.9	112.7	99.3	60.8	116.6	99.6	88.5	105.4	111.4	104.6	48.3	108.9	104.9	102.4	106.4	101.9	54.2	104.6	107.7	108.1	98.6	102.1	97.9	96.2	96.4	97	98.8	95.2	104.5
O95125	ENSG00000166261	ZNF202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.4	97.8	95.7	101.4	103.8	78.5	114.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8NGM9	ENSG00000181518	OR8D4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O00534	ENSG00000110002	VWA5A	96.6	94.5	105.9	120.7	96.9	93.8	83.1	151.8	81.9	106.8	68.6	93.5	106.8	116	161.1	89	102.6	101.2	88.1	89.9	82.6	116.1	104.1	84.6	107.8	156.8	111	201.5	90.2	82.5	82.5	111.7	100.2	83.6	97.3	107.2	110.6	130.4	129.8	91.9
Q3YBR2	ENSG00000154144	TBRG1	104.5	NA	96.4	81.5	98.9	169.8	153.2	NA	NA	NA	NA	NA	NA	NA	133.7	62.7	107.6	119.8	91	170	100.3	NA	NA	NA	NA	NA	NA	110.9	97.2	103.2	96.4	69.2	94.9	110.1	NA	NA	NA	NA	NA	NA
Q9HAT2	ENSG00000110013	SIAE	69.9	104.1	87.4	123.1	104.9	120.3	84	109.6	95.9	109.8	99.6	106.4	113.1	83.8	74.6	122.7	100.4	95.3	112.7	96.3	89.6	112.6	117.9	89.1	110.9	115.8	100.7	75.4	104.9	98.1	117.8	114.9	114.4	62.6	95.6	92.3	111.8	115.8	130.4	89.3
Q92686	ENSG00000154146	NRGN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6P1R3	ENSG00000120458	MSANTD2	137.7	95.7	94.7	108.3	102.8	112.1	90	114.2	80.1	108.4	104.9	111.5	105.3	87.1	180.9	100.1	100	86.9	102.3	102.5	88	74.2	94.1	113.3	101.4	119.2	126.8	138.2	102.3	86.8	90.4	110.2	110.2	96.9	91.6	106.7	103.8	129.7	137.6	102.6
Q96MS0	ENSG00000154134	ROBO3	NA	NA	NA	NA	NA	NA	NA	131.1	66.9	82.9	105.6	187.8	121.1	254.5	115.3	94.7	71.9	105.1	121.5	111.5	109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q0P6D6	ENSG00000149548	CCDC15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155.5	64.8	95.9	94.2	106.9	128.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A2RU14	ENSG00000150433	TMEM218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O14681	ENSG00000149547	EI24	NA	NA	NA	NA	NA	NA	NA	101.7	132.7	142.6	NA	160.2	99.4	170.9	30.1	70.8	118.4	77.6	94.2	102.9	153.7	67.4	114.5	117.1	144.1	110.8	109.1	31.9	97.1	109.7	94.3	99.9	126.6	122.7	109.5	114.3	102.9	138.5	105.2	117.1
P46977	ENSG00000134910	STT3A	68.7	100	107.5	104.6	120.3	93.4	96.6	56.7	104.7	105.4	113.6	122.7	97.9	98.1	65.9	117.1	103.7	89.7	115.4	95	99.1	81	101.1	106.4	104.6	101.1	96.7	61.2	100.9	106.6	106	94.2	97.4	97	92.2	103.5	98.8	87.1	90	84.7
O14757	ENSG00000149554	CHEK1	6.6	125	101	139.4	106.3	96.4	102.5	NA	NA	NA	NA	NA	NA	NA	4.7	121.9	100.5	102.3	98.3	96.4	120	5.8	105.8	100	113.1	119.2	101.4	3.3	114.9	109.2	116.5	88.2	95	105.2	83	78.8	87.3	72.8	70	93.8
Q96M11	ENSG00000198331	HYLS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BZE2	ENSG00000110060	PUS3	63.4	110.3	115.1	98.1	106.8	98.5	95.6	39.2	89.6	108	90.2	120.7	99.3	137.7	42.9	102.2	106.6	118	114	94	102.6	40.1	125	89.8	135.3	110.7	91.2	54.7	109.9	113.6	106.1	91.2	83.2	114.6	80.2	78.8	87.8	78	80.6	93.5
Q9UHL0	ENSG00000109832	DDX25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	18.6	35	851.6	45.6	40.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96.2	128.8	134.8	70.8	87.3	113.1
Q4KMG0	ENSG00000064309	CDON	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96CM3	ENSG00000165526	RPUSD4	110	110.6	84.5	132.3	96.1	65.3	117.9	NA	NA	NA	NA	NA	NA	NA	77.7	122.8	96.5	115.5	73.4	82.7	116.8	58.2	128.4	76.3	50.8	124.9	127.6	46.5	98.5	107.9	108.9	98	101.5	116.2	79.3	86	97.3	85	89.2	103
P08240	ENSG00000182934	SRPRA	31.9	108	107.5	101.7	126.4	104.4	96.5	31.2	107	107.9	102.3	133.5	104.2	91.5	30.8	106.8	110.3	114.8	124.8	102.2	91.5	56	110.7	112.1	105.3	97.4	100.5	47.9	109.6	114.3	107.5	99.3	97.5	100.7	99.5	109.8	98.9	91.4	94.2	93.4
Q96C86	ENSG00000110063	DCPS	197.2	86.3	92.6	95.8	92.4	94.1	80.9	174.7	85.3	97.7	94	87.7	95.2	95.8	206.8	98.6	95.8	82.4	89.5	97.3	85	161.2	93.2	88.1	95.2	89.7	91.1	192.6	97.5	93.2	95.7	85.5	83.3	83.4	96.2	90.5	100.1	99	96.2	92.2
Q11206	ENSG00000110080	ST3GAL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	117.9	103	114.6	86	98.2	147.9	92	95.3	104.3	112	116.3	122
Q8IZU9	ENSG00000149571	KIRREL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.4	123.4	117.3	101.6	151.4	113.3
P48544	ENSG00000120457	KCNJ5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6P4R8	ENSG00000170322	NFRKB	126.9	93.5	97.8	105	99.3	90.7	96.9	118.1	98.4	93.3	104	100.8	100	102.3	114.8	102.8	98.2	96.7	101.1	96.4	100.5	94.2	101.3	96	83.6	96.3	96.9	95	99.4	98.7	99	96.4	98.5	113.5	90.9	85.8	92.8	86	91.6	107.1
Q9NQV6	ENSG00000170325	PRDM10	119.9	99.8	82.3	103.8	94.1	92.9	82.2	63.6	82	112.3	115.8	105.7	108.1	71	92.8	99.6	100.9	99	104.9	101.9	94.1	NA	NA	NA	NA	NA	NA	111.4	106.4	103.5	96.2	86.1	89.5	106.3	109.8	109.2	113.5	94.6	101.4	108.6
